League,Season,Team,EpisodeID,EpisodeSignal,StartMatch,EndMatch,Length,MeanSignal,PeakSignal
Super-League-Greece,2526,Asteras Tripolis,4.0,negative,11,11,1,-1.524341589704324,-1.524341589704324
Super-League-Greece,2526,Asteras Tripolis,5.0,positive,12,12,1,1.4056207028750058,1.4056207028750058
Super-League-Greece,2526,Asteras Tripolis,6.0,negative,15,15,1,-1.806963391163674,-1.806963391163674
Super-League-Greece,2526,Asteras Tripolis,7.0,positive,19,20,2,3.9148224766097144,6.314783973865283
Super-League-Greece,2526,Asteras Tripolis,8.0,negative,21,21,1,-1.3484400327393866,-1.3484400327393866
Super-League-Greece,2526,Asteras Tripolis,9.0,negative,24,24,1,-1.6445941706010259,-1.6445941706010259
Super-League-Greece,2526,Asteras Tripolis,10.0,positive,25,25,1,1.7094299947880585,1.7094299947880585
Super-League-Greece,2526,Asteras Tripolis,11.0,positive,27,27,1,2.0202745357929155,2.0202745357929155
Super-League-Greece,2526,Asteras Tripolis,12.0,negative,31,31,1,-1.4074964038785234,-1.4074964038785234
Super-League-Greece,2526,Asteras Tripolis,13.0,negative,35,35,1,-2.0982901713781383,-2.0982901713781383
Super-League-Greece,2526,Asteras Tripolis,14.0,positive,36,36,1,1.7370237348109883,1.7370237348109883
Super-League-Greece,2526,Atromitos,1.0,positive,7,8,2,5.081761135610696,8.187098498839047
Super-League-Greece,2526,Atromitos,2.0,negative,9,9,1,-1.3289524674681572,-1.3289524674681572
Super-League-Greece,2526,Atromitos,3.0,positive,14,14,1,4.430696470242393,4.430696470242393
Super-League-Greece,2526,Atromitos,4.0,negative,19,19,1,-2.0034863830018956,-2.0034863830018956
Super-League-Greece,2526,Atromitos,5.0,negative,26,26,1,-3.314527257952441,-3.314527257952441
Super-League-Greece,2526,Atromitos,6.0,positive,29,30,2,3.01013522268393,4.337966982853322
Super-League-Greece,2526,Atromitos,7.0,negative,32,33,2,-5.517414161669054,-9.231293063883845
Super-League-Greece,2526,Atromitos,8.0,positive,34,34,1,1.3002066130019478,1.3002066130019478
Super-League-Greece,2526,Kifisia,1.0,positive,9,9,1,5.133706332103333,5.133706332103333
Super-League-Greece,2526,Kifisia,2.0,negative,14,14,1,-1.3094832505642895,-1.3094832505642895
Super-League-Greece,2526,Kifisia,3.0,negative,17,17,1,-1.610460618804458,-1.610460618804458
Super-League-Greece,2526,Kifisia,4.0,positive,21,22,2,2.8469040424402623,3.032053850663142
Super-League-Greece,2526,Kifisia,5.0,negative,24,24,1,-1.676552994551585,-1.676552994551585
Super-League-Greece,2526,Kifisia,6.0,negative,27,27,1,-1.454490398280373,-1.454490398280373
Super-League-Greece,2526,Kifisia,7.0,negative,31,31,1,-1.7588824822088083,-1.7588824822088083
Super-League-Greece,2526,Kifisia,8.0,positive,32,32,1,9.469781034839867,9.469781034839867
Super-League-Greece,2526,Kifisia,9.0,negative,34,34,1,-1.5481365267386205,-1.5481365267386205
Super-League-Greece,2526,Larisa,1.0,positive,4,4,1,1.914245149420674,1.914245149420674
Super-League-Greece,2526,Larisa,2.0,negative,6,6,1,-8.0631171283727,-8.0631171283727
Super-League-Greece,2526,Larisa,3.0,positive,8,8,1,3.050632333655214,3.050632333655214
Super-League-Greece,2526,Larisa,4.0,positive,12,13,2,2.4797991154759558,3.220880313498971
Super-League-Greece,2526,Larisa,5.0,positive,17,17,1,7.626838759975568,7.626838759975568
Super-League-Greece,2526,Larisa,6.0,negative,20,20,1,-7.338758189648929,-7.338758189648929
Super-League-Greece,2526,Larisa,7.0,positive,26,26,1,3.606589913755785,3.606589913755785
Super-League-Greece,2526,Larisa,8.0,positive,30,30,1,1.9542819799309887,1.9542819799309887
Super-League-Greece,2526,Larisa,9.0,negative,31,31,1,-2.3578224565785972,-2.3578224565785972
Super-League-Greece,2526,Larisa,10.0,positive,35,35,1,15.236056397404878,15.236056397404878
Super-League-Greece,2526,Levadeiakos,1.0,negative,7,7,1,-1.3974834041194797,-1.3974834041194797
Super-League-Greece,2526,Levadeiakos,2.0,positive,9,9,1,1.3947881382944416,1.3947881382944416
Super-League-Greece,2526,Levadeiakos,3.0,negative,12,12,1,-4.148295544870502,-4.148295544870502
Super-League-Greece,2526,Levadeiakos,4.0,positive,15,15,1,1.4394134390478057,1.4394134390478057
Super-League-Greece,2526,Levadeiakos,5.0,positive,17,17,1,1.6096700117308924,1.6096700117308924
Super-League-Greece,2526,Levadeiakos,6.0,negative,18,18,1,-12.963006698741095,-12.963006698741095
Super-League-Greece,2526,Levadeiakos,7.0,negative,20,20,1,-3.0050458401002915,-3.0050458401002915
Super-League-Greece,2526,Levadeiakos,8.0,positive,25,26,2,2.996871582128432,4.378787011664828
Super-League-Greece,2526,Levadeiakos,9.0,negative,28,28,1,-1.5960580077456397,-1.5960580077456397
Super-League-Greece,2526,Levadeiakos,10.0,positive,30,30,1,1.4037423857300668,1.4037423857300668
Super-League-Greece,2526,Levadeiakos,11.0,negative,32,32,1,-10.022673670018115,-10.022673670018115
Super-League-Greece,2526,OFI Crete,1.0,negative,4,4,1,-1.3527580299038446,-1.3527580299038446
Super-League-Greece,2526,OFI Crete,2.0,positive,5,5,1,4.809417723986421,4.809417723986421
Super-League-Greece,2526,OFI Crete,3.0,positive,9,10,2,3.6642276776591842,4.656010409150974
Super-League-Greece,2526,OFI Crete,4.0,positive,15,15,1,1.5550752172009952,1.5550752172009952
Super-League-Greece,2526,OFI Crete,5.0,positive,18,18,1,1.505212766102187,1.505212766102187
Super-League-Greece,2526,OFI Crete,6.0,negative,20,21,2,-2.568610071340723,-3.329429186201679
Super-League-Greece,2526,OFI Crete,7.0,positive,26,26,1,12.454400804032284,12.454400804032284
Super-League-Greece,2526,OFI Crete,8.0,negative,29,29,1,-1.9468199121721241,-1.9468199121721241
Super-League-Greece,2526,OFI Crete,9.0,positive,32,32,1,6.944857568510702,6.944857568510702
Super-League-Greece,2526,Olympiakos,1.0,negative,4,4,1,-5.015508215600849,-5.015508215600849
Super-League-Greece,2526,Olympiakos,2.0,negative,6,6,1,-2.621014093223958,-2.621014093223958
Super-League-Greece,2526,Olympiakos,3.0,negative,11,11,1,-1.3851968581125929,-1.3851968581125929
Super-League-Greece,2526,Olympiakos,4.0,negative,13,15,3,-3.906833385820583,-7.625268735915241
Super-League-Greece,2526,Olympiakos,5.0,positive,16,16,1,1.5146218606973527,1.5146218606973527
Super-League-Greece,2526,Olympiakos,6.0,negative,20,20,1,-6.095575722816945,-6.095575722816945
Super-League-Greece,2526,Olympiakos,7.0,negative,26,26,1,-2.3101494509882348,-2.3101494509882348
Super-League-Greece,2526,Olympiakos,8.0,positive,28,28,1,1.6569807552241214,1.6569807552241214
Super-League-Greece,2526,PAOK,1.0,negative,4,4,1,-46.102407993883425,-46.102407993883425
Super-League-Greece,2526,PAOK,2.0,positive,6,6,1,2.0328915317569045,2.0328915317569045
Super-League-Greece,2526,PAOK,3.0,negative,9,10,2,-2.290731401831697,-3.1679065362734646
Super-League-Greece,2526,PAOK,4.0,negative,14,14,1,-7.901745561907286,-7.901745561907286
Super-League-Greece,2526,PAOK,5.0,negative,18,19,2,-3.2690016980404626,-5.239574249656926
Super-League-Greece,2526,PAOK,6.0,negative,21,21,1,-1.6427562814996137,-1.6427562814996137
Super-League-Greece,2526,PAOK,7.0,positive,22,22,1,4.626833591500026,4.626833591500026
Super-League-Greece,2526,PAOK,8.0,negative,26,26,1,-10.841390844599983,-10.841390844599983
Super-League-Greece,2526,PAOK,9.0,positive,29,29,1,3.8268017084463617,3.8268017084463617
Super-League-Greece,2526,Panathinaikos,1.0,positive,4,4,1,1.905507021951215,1.905507021951215
Super-League-Greece,2526,Panathinaikos,2.0,negative,6,6,1,-2.356593828129897,-2.356593828129897
Super-League-Greece,2526,Panathinaikos,3.0,negative,8,8,1,-2.9065144788354513,-2.9065144788354513
Super-League-Greece,2526,Panathinaikos,4.0,positive,9,9,1,2.2124441998535804,2.2124441998535804
Super-League-Greece,2526,Panathinaikos,5.0,positive,18,19,2,2.471550175674912,2.9256255672604916
Super-League-Greece,2526,Panathinaikos,6.0,negative,20,20,1,-1.3184424065710976,-1.3184424065710976
Super-League-Greece,2526,Panathinaikos,7.0,positive,24,24,1,2.020455227301888,2.020455227301888
Super-League-Greece,2526,Panathinaikos,8.0,negative,25,25,1,-5.510329897187505,-5.510329897187505
Super-League-Greece,2526,Panetolikos,1.0,positive,7,7,1,1.9653923093620411,1.9653923093620411
Super-League-Greece,2526,Panetolikos,2.0,positive,13,13,1,1.4981630092830103,1.4981630092830103
Super-League-Greece,2526,Panetolikos,3.0,positive,20,20,1,33.903253634598485,33.903253634598485
Super-League-Greece,2526,Panetolikos,4.0,negative,23,23,1,-1.6195645043256366,-1.6195645043256366
Super-League-Greece,2526,Panetolikos,5.0,positive,28,28,1,3.198888805356469,3.198888805356469
Super-League-Greece,2526,Panetolikos,6.0,negative,29,29,1,-1.5029667738226313,-1.5029667738226313
Super-League-Greece,2526,Panetolikos,7.0,positive,33,33,1,3.784825589084724,3.784825589084724
Super-League-Greece,2526,Panetolikos,8.0,negative,36,36,1,-1.7061135535750762,-1.7061135535750762
Super-League-Greece,2526,Panserraikos,1.0,positive,5,6,2,2.6389191608196163,3.3799107255332035
Super-League-Greece,2526,Panserraikos,2.0,negative,7,8,2,-1.6126415913618373,-1.7408053042461753
Super-League-Greece,2526,Panserraikos,3.0,negative,12,13,2,-3.696327194542274,-5.587877035168348
Super-League-Greece,2526,Panserraikos,4.0,positive,16,17,2,4.77743314835446,7.175263874169347
Super-League-Greece,2526,Panserraikos,5.0,positive,21,22,2,3.4316003912666835,4.384763581141447
Super-League-Greece,2526,Panserraikos,6.0,positive,24,24,1,1.3240859037645996,1.3240859037645996
Super-League-Greece,2526,Panserraikos,7.0,negative,30,30,1,-1.6917724375787908,-1.6917724375787908
Super-League-Greece,2526,Panserraikos,8.0,positive,36,36,1,4.129075445041689,4.129075445041689
Super-League-Greece,2526,Volos NFC,1.0,positive,9,9,1,1.2835868844538119,1.2835868844538119
Super-League-Greece,2526,Volos NFC,2.0,negative,11,11,1,-1.6957084428173959,-1.6957084428173959
Super-League-Greece,2526,Volos NFC,3.0,negative,17,17,1,-1.7371153168232147,-1.7371153168232147
Super-League-Greece,2526,Volos NFC,4.0,positive,23,23,1,1.836539931052476,1.836539931052476
Super-League-Greece,2526,Volos NFC,5.0,positive,26,26,1,3.4532629984911973,3.4532629984911973
Super-League-Greece,2526,Volos NFC,6.0,negative,30,30,1,-6.653448296135546,-6.653448296135546
Super-Lig,2122,Ad. Demirspor,1.0,positive,5,5,1,4.565535385843292,4.565535385843292
Super-Lig,2122,Ad. Demirspor,2.0,positive,8,8,1,2.420056783816763,2.420056783816763
Super-Lig,2122,Ad. Demirspor,3.0,negative,9,9,1,-5.3707491496234105,-5.3707491496234105
Super-Lig,2122,Ad. Demirspor,4.0,positive,12,13,2,1.835036507092182,2.39734462479245
Super-Lig,2122,Ad. Demirspor,5.0,positive,17,17,1,1.4406080203581015,1.4406080203581015
Super-Lig,2122,Ad. Demirspor,6.0,negative,19,19,1,-9.500491827455527,-9.500491827455527
Super-Lig,2122,Ad. Demirspor,7.0,negative,21,21,1,-1.5832421771755798,-1.5832421771755798
Super-Lig,2122,Ad. Demirspor,8.0,positive,24,24,1,1.3591465485401613,1.3591465485401613
Super-Lig,2122,Ad. Demirspor,9.0,negative,27,28,2,-1.5259136327289669,-1.584100279990778
Super-Lig,2122,Ad. Demirspor,10.0,positive,30,30,1,4.668972682512934,4.668972682512934
Super-Lig,2122,Ad. Demirspor,11.0,negative,33,33,1,-1.8269514806244365,-1.8269514806244365
Super-Lig,2122,Ad. Demirspor,12.0,negative,36,36,1,-1.7468070461530258,-1.7468070461530258
Super-Lig,2122,Ad. Demirspor,13.0,positive,37,38,2,5.2487155441345745,6.800899852719376
Super-Lig,2122,Alanyaspor,1.0,positive,5,5,1,1.9037288528877963,1.9037288528877963
Super-Lig,2122,Alanyaspor,2.0,negative,7,8,2,-1.6396568692288707,-2.0025507925053545
Super-Lig,2122,Alanyaspor,3.0,positive,10,10,1,3.2477909436855565,3.2477909436855565
Super-Lig,2122,Alanyaspor,4.0,negative,11,12,2,-1.5534126884010158,-1.5792072102510628
Super-Lig,2122,Alanyaspor,5.0,positive,20,21,2,3.5558536048579628,4.598803349638716
Super-Lig,2122,Alanyaspor,6.0,negative,24,24,1,-10.657563146773201,-10.657563146773201
Super-Lig,2122,Alanyaspor,7.0,negative,26,26,1,-1.6214620239227446,-1.6214620239227446
Super-Lig,2122,Alanyaspor,8.0,positive,27,28,2,2.095304885133623,2.880096077442604
Super-Lig,2122,Alanyaspor,9.0,negative,33,33,1,-1.76164005112991,-1.76164005112991
Super-Lig,2122,Alanyaspor,10.0,positive,35,36,2,3.078092056267816,3.380090676480424
Super-Lig,2122,Altay,1.0,negative,8,9,2,-11.65794129301505,-21.964438432655562
Super-Lig,2122,Altay,2.0,positive,11,11,1,4.740844578983264,4.740844578983264
Super-Lig,2122,Altay,3.0,positive,14,15,2,2.1143017546076983,2.9325472361520104
Super-Lig,2122,Altay,4.0,negative,21,21,1,-4.53245512705949,-4.53245512705949
Super-Lig,2122,Altay,5.0,positive,22,22,1,3.1062172010697826,3.1062172010697826
Super-Lig,2122,Altay,6.0,positive,24,24,1,6.622408504456649,6.622408504456649
Super-Lig,2122,Altay,7.0,negative,30,31,2,-1.6277857243914302,-1.9226056533636873
Super-Lig,2122,Altay,8.0,positive,33,33,1,2.972676058569643,2.972676058569643
Super-Lig,2122,Altay,9.0,positive,35,35,1,4.4888287114340475,4.4888287114340475
Super-Lig,2122,Antalyaspor,1.0,positive,7,7,1,2.576379687823004,2.576379687823004
Super-Lig,2122,Antalyaspor,2.0,positive,11,11,1,3.3654066848565294,3.3654066848565294
Super-Lig,2122,Antalyaspor,3.0,negative,15,15,1,-1.3472616890041542,-1.3472616890041542
Super-Lig,2122,Antalyaspor,4.0,positive,16,16,1,1.3047734493518937,1.3047734493518937
Super-Lig,2122,Antalyaspor,5.0,negative,20,20,1,-1.4895159350969456,-1.4895159350969456
Super-Lig,2122,Antalyaspor,6.0,positive,21,21,1,3.6447853311060854,3.6447853311060854
Super-Lig,2122,Antalyaspor,7.0,negative,22,22,1,-2.2379182328019107,-2.2379182328019107
Super-Lig,2122,Antalyaspor,8.0,positive,25,25,1,2.3412322485006345,2.3412322485006345
Super-Lig,2122,Antalyaspor,9.0,positive,29,29,1,1.4637492149899476,1.4637492149899476
Super-Lig,2122,Antalyaspor,10.0,positive,33,33,1,3.178561037783201,3.178561037783201
Super-Lig,2122,Antalyaspor,11.0,negative,34,34,1,-7.88081900773828,-7.88081900773828
Super-Lig,2122,Antalyaspor,12.0,negative,38,38,1,-2.178892586719379,-2.178892586719379
Super-Lig,2122,Besiktas,1.0,positive,5,5,1,1.3286145422685938,1.3286145422685938
Super-Lig,2122,Besiktas,2.0,negative,6,6,1,-4.882022605226725,-4.882022605226725
Super-Lig,2122,Besiktas,3.0,negative,14,14,1,-2.1784167215034653,-2.1784167215034653
Super-Lig,2122,Besiktas,4.0,positive,15,16,2,3.758004060751129,4.165789966190026
Super-Lig,2122,Besiktas,5.0,negative,19,19,1,-3.1492505992849895,-3.1492505992849895
Super-Lig,2122,Besiktas,6.0,negative,23,23,1,-1.7595889350516478,-1.7595889350516478
Super-Lig,2122,Besiktas,7.0,positive,26,27,2,3.0908857024620113,4.1851047246508335
Super-Lig,2122,Besiktas,8.0,negative,29,29,1,-1.700759666139798,-1.700759666139798
Super-Lig,2122,Besiktas,9.0,positive,31,32,2,2.6420057687305762,2.886526653631696
Super-Lig,2122,Besiktas,10.0,negative,34,34,1,-2.4065779673745165,-2.4065779673745165
Super-Lig,2122,Besiktas,11.0,positive,35,35,1,1.2772421845113584,1.2772421845113584
Super-Lig,2122,Besiktas,12.0,negative,38,38,1,-1.3146186966186708,-1.3146186966186708
Super-Lig,2122,Buyuksehyr,1.0,positive,5,5,1,6.887410048984583,6.887410048984583
Super-Lig,2122,Buyuksehyr,2.0,positive,9,9,1,1.7037405732892648,1.7037405732892648
Super-Lig,2122,Buyuksehyr,3.0,negative,14,14,1,-35.06224809988614,-35.06224809988614
Super-Lig,2122,Buyuksehyr,4.0,negative,21,22,2,-1.6784730605497293,-1.8305212538400943
Super-Lig,2122,Buyuksehyr,5.0,positive,23,23,1,4.723900828235852,4.723900828235852
Super-Lig,2122,Buyuksehyr,6.0,negative,27,27,1,-61.63163716872449,-61.63163716872449
Super-Lig,2122,Buyuksehyr,7.0,positive,31,32,2,2.0911098836913586,2.0982655335505576
Super-Lig,2122,Buyuksehyr,8.0,negative,37,37,1,-1.2708080160112014,-1.2708080160112014
Super-Lig,2122,Fenerbahce,1.0,negative,4,5,2,-4.229427400037867,-7.024648289412904
Super-Lig,2122,Fenerbahce,2.0,positive,7,7,1,1.8246173774474037,1.8246173774474037
Super-Lig,2122,Fenerbahce,3.0,negative,9,10,2,-3.5198922170293763,-5.480686048688318
Super-Lig,2122,Fenerbahce,4.0,positive,13,13,1,12.030517769762044,12.030517769762044
Super-Lig,2122,Fenerbahce,5.0,negative,16,16,1,-1.961572736751325,-1.961572736751325
Super-Lig,2122,Fenerbahce,6.0,positive,19,19,1,2.494460957031054,2.494460957031054
Super-Lig,2122,Fenerbahce,7.0,negative,20,20,1,-2.4760751884866705,-2.4760751884866705
Super-Lig,2122,Fenerbahce,8.0,negative,24,24,1,-2.146466994956622,-2.146466994956622
Super-Lig,2122,Fenerbahce,9.0,positive,25,25,1,1.693276990582798,1.693276990582798
Super-Lig,2122,Fenerbahce,10.0,negative,28,28,1,-8.204413503961062,-8.204413503961062
Super-Lig,2122,Fenerbahce,11.0,negative,33,33,1,-2.4835208574309684,-2.4835208574309684
Super-Lig,2122,Fenerbahce,12.0,negative,36,37,2,-3.996284802157322,-5.619659625535674
Super-Lig,2122,Galatasaray,1.0,negative,5,5,1,-2.5562389660998424,-2.5562389660998424
Super-Lig,2122,Galatasaray,2.0,positive,7,7,1,2.1212042414087913,2.1212042414087913
Super-Lig,2122,Galatasaray,3.0,negative,10,10,1,-51.78425794000572,-51.78425794000572
Super-Lig,2122,Galatasaray,4.0,negative,13,13,1,-1.2702440069776653,-1.2702440069776653
Super-Lig,2122,Galatasaray,5.0,positive,17,17,1,2.5315912070849422,2.5315912070849422
Super-Lig,2122,Galatasaray,6.0,positive,19,19,1,4.320973750072217,4.320973750072217
Super-Lig,2122,Galatasaray,7.0,negative,20,20,1,-1.306596201544057,-1.306596201544057
Super-Lig,2122,Galatasaray,8.0,positive,23,24,2,5.97300723471119,9.437032156751446
Super-Lig,2122,Galatasaray,9.0,positive,26,26,1,4.408503784275718,4.408503784275718
Super-Lig,2122,Galatasaray,10.0,negative,35,35,1,-1.7012079974279377,-1.7012079974279377
Super-Lig,2122,Gaziantep,1.0,positive,4,4,1,2.738767901718399,2.738767901718399
Super-Lig,2122,Gaziantep,2.0,negative,7,7,1,-2.0924588001823676,-2.0924588001823676
Super-Lig,2122,Gaziantep,3.0,positive,12,12,1,11.26634521241581,11.26634521241581
Super-Lig,2122,Gaziantep,4.0,negative,15,15,1,-1.3942898707219868,-1.3942898707219868
Super-Lig,2122,Gaziantep,5.0,positive,16,16,1,1.4924210228292762,1.4924210228292762
Super-Lig,2122,Gaziantep,6.0,negative,21,21,1,-16.74896200240022,-16.74896200240022
Super-Lig,2122,Gaziantep,7.0,positive,23,23,1,1.3221747497419767,1.3221747497419767
Super-Lig,2122,Gaziantep,8.0,negative,25,25,1,-1.3309718450692185,-1.3309718450692185
Super-Lig,2122,Gaziantep,9.0,positive,28,28,1,2.8215602511650792,2.8215602511650792
Super-Lig,2122,Gaziantep,10.0,positive,30,30,1,6.825462639296312,6.825462639296312
Super-Lig,2122,Gaziantep,11.0,positive,38,38,1,7.0506478220054865,7.0506478220054865
Super-Lig,2122,Giresunspor,1.0,positive,5,5,1,6.724716231205074,6.724716231205074
Super-Lig,2122,Giresunspor,2.0,positive,8,8,1,15.686607486505501,15.686607486505501
Super-Lig,2122,Giresunspor,3.0,negative,11,11,1,-2.7740462720498997,-2.7740462720498997
Super-Lig,2122,Giresunspor,4.0,positive,13,14,2,1.757995185463166,1.7599320490487373
Super-Lig,2122,Giresunspor,5.0,negative,16,16,1,-4.425675651371125,-4.425675651371125
Super-Lig,2122,Giresunspor,6.0,positive,20,20,1,1.765927641918243,1.765927641918243
Super-Lig,2122,Giresunspor,7.0,positive,27,27,1,28.26595114294331,28.26595114294331
Super-Lig,2122,Giresunspor,8.0,negative,30,30,1,-34.9745187033137,-34.9745187033137
Super-Lig,2122,Giresunspor,9.0,negative,34,34,1,-1.5893430510491262,-1.5893430510491262
Super-Lig,2122,Giresunspor,10.0,positive,35,35,1,1.5194940509923511,1.5194940509923511
Super-Lig,2122,Goztep,1.0,positive,4,4,1,2.1408909303932746,2.1408909303932746
Super-Lig,2122,Goztep,2.0,positive,9,9,1,7.138603243880352,7.138603243880352
Super-Lig,2122,Goztep,3.0,positive,15,15,1,2.6847746654183973,2.6847746654183973
Super-Lig,2122,Goztep,4.0,negative,16,16,1,-1.9079057684421659,-1.9079057684421659
Super-Lig,2122,Goztep,5.0,positive,19,20,2,2.4880633085756982,3.5073975369756805
Super-Lig,2122,Goztep,6.0,positive,23,23,1,12.0105511852305,12.0105511852305
Super-Lig,2122,Goztep,7.0,negative,24,24,1,-7.784686344254508,-7.784686344254508
Super-Lig,2122,Goztep,8.0,negative,28,28,1,-2.309473105848034,-2.309473105848034
Super-Lig,2122,Goztep,9.0,positive,29,29,1,3.9972050862089117,3.9972050862089117
Super-Lig,2122,Goztep,10.0,negative,32,32,1,-2.014901517873693,-2.014901517873693
Super-Lig,2122,Goztep,11.0,positive,33,34,2,1.935609740686647,2.019311297801818
Super-Lig,2122,Hatayspor,1.0,positive,4,4,1,1.374911073848539,1.374911073848539
Super-Lig,2122,Hatayspor,2.0,negative,7,7,1,-7.035236128503958,-7.035236128503958
Super-Lig,2122,Hatayspor,3.0,negative,12,12,1,-2.227467025753553,-2.227467025753553
Super-Lig,2122,Hatayspor,4.0,positive,16,16,1,1.499605154182064,1.499605154182064
Super-Lig,2122,Hatayspor,5.0,positive,19,19,1,1.274949113833435,1.274949113833435
Super-Lig,2122,Hatayspor,6.0,negative,22,22,1,-1.2730726700867434,-1.2730726700867434
Super-Lig,2122,Hatayspor,7.0,positive,25,25,1,13.968495542752391,13.968495542752391
Super-Lig,2122,Hatayspor,8.0,positive,29,29,1,1.4108322198566454,1.4108322198566454
Super-Lig,2122,Hatayspor,9.0,negative,32,32,1,-2.0096718078732696,-2.0096718078732696
Super-Lig,2122,Hatayspor,10.0,negative,35,35,1,-6.796500556271201,-6.796500556271201
Super-Lig,2122,Hatayspor,11.0,positive,38,38,1,2.3059287367999164,2.3059287367999164
Super-Lig,2122,Karagumruk,1.0,positive,4,4,1,1.5689448960044712,1.5689448960044712
Super-Lig,2122,Karagumruk,2.0,negative,6,7,2,-1.290385325095078,-1.3162433818251336
Super-Lig,2122,Karagumruk,3.0,positive,9,9,1,1.3706494695031746,1.3706494695031746
Super-Lig,2122,Karagumruk,4.0,negative,11,11,1,-1.754044213669135,-1.754044213669135
Super-Lig,2122,Karagumruk,5.0,positive,13,13,1,3.4460306409641395,3.4460306409641395
Super-Lig,2122,Karagumruk,6.0,positive,17,17,1,13.249251159475895,13.249251159475895
Super-Lig,2122,Karagumruk,7.0,negative,20,20,1,-1.483978552800691,-1.483978552800691
Super-Lig,2122,Karagumruk,8.0,positive,21,21,1,2.379586351608735,2.379586351608735
Super-Lig,2122,Karagumruk,9.0,positive,26,26,1,1.6626879618769776,1.6626879618769776
Super-Lig,2122,Karagumruk,10.0,negative,29,29,1,-1.4192874859547207,-1.4192874859547207
Super-Lig,2122,Karagumruk,11.0,positive,32,32,1,1.545477448526905,1.545477448526905
Super-Lig,2122,Karagumruk,12.0,positive,35,35,1,1.5034925006143358,1.5034925006143358
Super-Lig,2122,Karagumruk,13.0,negative,37,38,2,-1.9899737917682176,-2.069695708453962
Super-Lig,2122,Kasimpasa,1.0,negative,4,4,1,-1.803030966283944,-1.803030966283944
Super-Lig,2122,Kasimpasa,2.0,positive,7,7,1,2.5022800660442384,2.5022800660442384
Super-Lig,2122,Kasimpasa,3.0,negative,9,9,1,-4.33653153034311,-4.33653153034311
Super-Lig,2122,Kasimpasa,4.0,positive,11,11,1,4.732131194250566,4.732131194250566
Super-Lig,2122,Kasimpasa,5.0,negative,17,17,1,-2.1737373725145357,-2.1737373725145357
Super-Lig,2122,Kasimpasa,6.0,positive,19,19,1,2.9435937226142097,2.9435937226142097
Super-Lig,2122,Kasimpasa,7.0,positive,21,22,2,1.387946785196436,1.4266551737979787
Super-Lig,2122,Kasimpasa,8.0,negative,24,24,1,-5.645525389849333,-5.645525389849333
Super-Lig,2122,Kasimpasa,9.0,negative,27,27,1,-1.9397498423517427,-1.9397498423517427
Super-Lig,2122,Kasimpasa,10.0,positive,28,28,1,3.6930689727647374,3.6930689727647374
Super-Lig,2122,Kasimpasa,11.0,negative,32,32,1,-12.584009593106405,-12.584009593106405
Super-Lig,2122,Kasimpasa,12.0,negative,37,37,1,-1.2515914579334457,-1.2515914579334457
Super-Lig,2122,Kayserispor,1.0,negative,5,5,1,-1.6794001171897823,-1.6794001171897823
Super-Lig,2122,Kayserispor,2.0,positive,11,11,1,13.53113036164003,13.53113036164003
Super-Lig,2122,Kayserispor,3.0,negative,14,14,1,-1.6531595329163733,-1.6531595329163733
Super-Lig,2122,Kayserispor,4.0,positive,15,15,1,2.3334926987750952,2.3334926987750952
Super-Lig,2122,Kayserispor,5.0,positive,19,19,1,10.272540545204308,10.272540545204308
Super-Lig,2122,Kayserispor,6.0,negative,23,23,1,-2.2701115536864367,-2.2701115536864367
Super-Lig,2122,Kayserispor,7.0,negative,27,28,2,-2.264909412389149,-2.6494916126592174
Super-Lig,2122,Kayserispor,8.0,positive,32,32,1,31.83534408620616,31.83534408620616
Super-Lig,2122,Kayserispor,9.0,positive,37,37,1,1.3085855760416243,1.3085855760416243
Super-Lig,2122,Konyaspor,1.0,negative,5,5,1,-1.424695379318704,-1.424695379318704
Super-Lig,2122,Konyaspor,2.0,negative,8,9,2,-2.234966722782081,-2.417546754396112
Super-Lig,2122,Konyaspor,3.0,positive,10,11,2,5.8164481424880945,9.566159086133409
Super-Lig,2122,Konyaspor,4.0,negative,13,14,2,-3.2027625127612858,-5.088556807397024
Super-Lig,2122,Konyaspor,5.0,positive,16,16,1,1.9146419510683481,1.9146419510683481
Super-Lig,2122,Konyaspor,6.0,negative,20,20,1,-16.79396258313036,-16.79396258313036
Super-Lig,2122,Konyaspor,7.0,negative,24,24,1,-24.130741334924338,-24.130741334924338
Super-Lig,2122,Konyaspor,8.0,negative,27,27,1,-2.6929614861565896,-2.6929614861565896
Super-Lig,2122,Konyaspor,9.0,positive,28,28,1,11.039652654846149,11.039652654846149
Super-Lig,2122,Konyaspor,10.0,negative,32,32,1,-1.9107904874711483,-1.9107904874711483
Super-Lig,2122,Konyaspor,11.0,negative,35,35,1,-1.4156965683079445,-1.4156965683079445
Super-Lig,2122,Rizespor,1.0,negative,4,4,1,-2.060553325627591,-2.060553325627591
Super-Lig,2122,Rizespor,2.0,positive,10,10,1,41.955367565347,41.955367565347
Super-Lig,2122,Rizespor,3.0,positive,16,16,1,1.3700594281648337,1.3700594281648337
Super-Lig,2122,Rizespor,4.0,negative,19,19,1,-3.2946664755336634,-3.2946664755336634
Super-Lig,2122,Rizespor,5.0,positive,22,22,1,4.940615775264225,4.940615775264225
Super-Lig,2122,Rizespor,6.0,negative,28,28,1,-2.0071231897097754,-2.0071231897097754
